55,40.727,0.61212
75,39.636,0.57096
60,24,0.62965
108,24.727,0.56796
105,32,0.56931
117,18.545,0.64652
90,54.182,0.62532
102,25.455,0.56998
98,54.545,0.66829
94,49.818,0.55644
65,28,0.56609
80,66.909,0.63417
85,29.455,0.63886
114,32.727,0.61782
70,33.091,0.57445
111,47.273,0.64723
55,41.091,0.6123
75,39.273,0.5719
60,25.091,0.64087
108,25.818,0.56801
105,32.364,0.57018
117,18.545,0.64652
90,53.818,0.63091
102,26.545,0.57129
94,49.455,0.56111
98,54.909,0.669
80,67.273,0.63738
65,29.091,0.56656
85,31.273,0.63976
114,33.091,0.62673
70,33.455,0.57535
111,47.636,0.65278
55,41.455,0.62007
75,41.091,0.57241
60,26.909,0.66296
108,25.455,0.56802
117,20.364,0.64688
105,33.455,0.57051
90,54.182,0.63131
102,26.545,0.57129
94,49.091,0.5617
98,54.545,0.67014
80,67.636,0.63883
65,29.091,0.56656
85,32.364,0.64676
114,33.455,0.63002
70,33.455,0.57535
111,47.273,0.65335
55,42.545,0.6512
75,40.727,0.58379
60,28,0.6632
108,25.818,0.56822
105,33.818,0.57118
117,20,0.65113
90,53.818,0.63263
102,27.636,0.57186
94,49.091,0.5617
98,54.182,0.67079
80,66.545,0.64182
65,29.455,0.56693
85,32.727,0.64849
114,34.545,0.6327
111,47.636,0.6645
70,33.818,0.57551
55,43.636,0.65408
75,41.091,0.61018
60,28.364,0.66659
108,26.909,0.56834
117,20.364,0.65131
105,34.182,0.57119
90,53.818,0.63263
102,27.636,0.57186
98,54.182,0.67079
94,49.091,0.5617
85,32.364,0.65002
80,64.727,0.643
65,30.545,0.56721
114,35.636,0.63277
111,47.273,0.66897
70,33.818,0.57551
75,41.455,0.64213
55,45.455,0.66429
60,28,0.66697
108,27.273,0.56847
117,22.182,0.65387
105,34.182,0.57119
90,52.727,0.63394
102,28.727,0.5767
98,52.364,0.67088
94,48,0.56282
85,32.364,0.65002
65,31.636,0.56747
80,62.909,0.64618
114,36,0.63952
75,41.818,0.64412
111,47.636,0.67164
70,33.818,0.57551
55,46.545,0.6659
60,29.091,0.66703
117,23.273,0.65535
108,29.091,0.56896
105,33.818,0.5718
90,53.818,0.63395
98,52.727,0.6712
102,30.545,0.57896
94,48.364,0.56437
85,32.727,0.65087
65,33.455,0.57196
80,62.545,0.65526
114,36.364,0.64049
75,41.455,0.65111
111,48.727,0.67186
70,32.727,0.57589
117,24.364,0.65686
55,46.909,0.66686
60,29.455,0.66794
108,30.182,0.56947
105,33.818,0.5718
98,51.636,0.67207
90,53.455,0.63604
102,29.455,0.57973
94,49.455,0.56437
85,34.545,0.65212
65,33.091,0.5751
80,61.455,0.65552
75,41.818,0.65645
114,36,0.64129
111,49.818,0.67224
70,33.091,0.57599
117,25.455,0.6582
55,47.273,0.66725
60,30.545,0.66872
108,29.818,0.56992
98,51.273,0.67296
105,34.182,0.57185
90,52.364,0.63689
102,31.273,0.58039
94,49.818,0.60405
85,34.545,0.65212
75,41.455,0.65756
65,34.909,0.57633
80,60.364,0.65612
114,36.364,0.64765
111,50.182,0.67301
117,25.455,0.6582
70,32.727,0.57609
60,30.545,0.66872
55,46.909,0.66883
108,29.818,0.56992
98,51.636,0.67312
105,34.182,0.57185
90,52.364,0.63689
102,30.909,0.58051
94,49.818,0.60405
85,34.182,0.65334
75,41.818,0.66033
65,33.818,0.57641
80,60.364,0.65612
114,36.727,0.65043
111,50.182,0.67301
117,25.455,0.6582
70,33.818,0.5761
60,30.909,0.66879
108,30.182,0.57102
55,45.818,0.66889
98,51.636,0.67312
105,33.818,0.57191
90,51.273,0.63794
102,30.909,0.58051
94,48.727,0.60646
85,34.182,0.65334
75,42.182,0.66525
65,34.909,0.57717
80,59.273,0.6572
117,25.455,0.6582
114,36.364,0.65081
111,51.273,0.67412
70,34.182,0.57661
60,31.273,0.67146
108,30.545,0.57104
98,51.273,0.67328
55,44.727,0.66902
105,33.455,0.57204
90,53.091,0.63933
102,29.818,0.59332
94,47.636,0.61056
85,35.273,0.65581
75,42.545,0.66664
65,35.273,0.57976
117,25.091,0.6588
80,59.636,0.65749
114,36.727,0.65082
111,51.273,0.67412
70,25.455,0.65265
60,31.636,0.67153
98,51.273,0.67328
108,30.909,0.57116
55,44.364,0.66905
105,35.273,0.57231
90,53.091,0.63933
94,47.636,0.61056
102,31.636,0.59611
85,36.364,0.65885
75,42.182,0.66791
117,24.727,0.65946
65,36.364,0.58823
80,59.273,0.65814
114,36.727,0.65082
111,50.909,0.67423
70,26.545,0.65619
98,50.909,0.67852
60,32,0.6717
108,32.727,0.61221
55,44.727,0.6691
105,34.909,0.57324
94,48.727,0.62113
90,53.455,0.63945
102,32.727,0.60691
85,36.364,0.65885
75,41.091,0.66845
117,25.818,0.66194
65,36.727,0.63019
80,57.455,0.6586
114,36.364,0.65096
111,51.273,0.67488
70,27.636,0.65852
98,50.545,0.67954
60,31.636,0.672
108,32.364,0.61594
55,45.091,0.67044
105,35.273,0.57411
94,49.818,0.62582
90,53.818,0.64413
102,33.818,0.6546
85,36,0.6594
75,41.455,0.66917
117,26.909,0.66392
65,37.091,0.63521
114,36,0.65179
80,57.818,0.65876
111,50.909,0.67595
98,50.909,0.68048
70,28,0.65898
60,32.727,0.67281
108,32,0.65174
55,45.091,0.67044
105,36.364,0.57421
94,50.909,0.62739
90,54.909,0.64495
102,34.909,0.65552
85,36,0.6594
75,41.455,0.66917
117,28,0.66412
65,38.909,0.63935
114,36,0.65179
80,57.455,0.65878
111,52,0.67597
98,51.273,0.68089
70,29.818,0.66469
60,32.727,0.67281
108,32.364,0.65954
55,45.091,0.67044
105,36,0.57438
94,51.273,0.62939
90,53.818,0.6457
102,36,0.65671
85,37.818,0.65956
75,41.091,0.67031
117,27.636,0.66426
65,40.727,0.64633
98,50.182,0.68187
114,37.091,0.65277
111,52.364,0.67636
80,58.545,0.65903
70,29.818,0.66469
60,33.091,0.67303
108,31.273,0.66213
55,45.455,0.67122
105,36.364,0.57442
94,51.636,0.6422
102,35.636,0.66761
90,53.455,0.65207
85,38.182,0.65974
75,41.091,0.67031
117,28.727,0.66431
65,42.545,0.6496
98,50.182,0.68187
114,37.091,0.65277
80,58.182,0.65907
111,52.364,0.67636
70,29.455,0.6662
60,33.091,0.67303
108,33.091,0.66497
55,45.455,0.67122
94,52.727,0.64265
105,36.727,0.57442
90,53.818,0.65729
102,35.273,0.66917
85,38.182,0.65974
75,41.455,0.6704
117,29.818,0.66488
98,50.182,0.68187
65,42.182,0.6506
114,38.182,0.65452
80,57.818,0.65915
111,52.727,0.67639
70,30.545,0.66669
60,34.909,0.67319
108,34.182,0.6651
55,46.545,0.6721
94,53.091,0.64715
105,37.818,0.64172
90,52,0.65781
102,36.364,0.66959
85,38.182,0.65974
75,41.091,0.6712
117,30.909,0.66563
98,49.091,0.68196
65,42.545,0.65072
114,39.273,0.65607
80,57.455,0.65921
70,30.909,0.66755
111,53.818,0.67642
60,36,0.67333
108,36,0.66516
55,46.182,0.67241
94,52.727,0.64992
105,38.909,0.64853
90,50.909,0.65832
85,37.091,0.65987
102,36.727,0.66998
75,42.909,0.67127
117,31.273,0.66623
98,48.727,0.68223
65,42.909,0.65397
114,39.636,0.65632
80,58.545,0.65948
70,32,0.67173
111,53.818,0.67642
60,36.364,0.67351
108,37.091,0.66581
55,47.273,0.67277
94,52.364,0.65008
105,39.273,0.65197
85,38.182,0.6613
90,50.545,0.65872
102,35.636,0.67133
75,42.545,0.6713
117,30.909,0.66688
98,48.727,0.68223
65,44.727,0.65428
114,40.727,0.65873
80,58.909,0.65972
70,33.091,0.6722
111,53.818,0.67642
60,38.182,0.67365
108,38.909,0.66593
55,47.273,0.67277
94,52.727,0.65789
85,38.545,0.66131
105,39.273,0.65197
90,50.909,0.65936
102,36,0.67157
75,42.545,0.6713
117,32.727,0.67349
98,48.727,0.68223
65,44.727,0.65428
114,41.091,0.65997
80,57.091,0.66008
70,34.909,0.67242
111,53.818,0.67642
60,39.273,0.6737
108,38.909,0.66593
94,52.364,0.65812
85,38.909,0.66284
55,47.636,0.67444
90,50.545,0.66062
105,40.364,0.65323
102,36.364,0.67163
75,43.636,0.67152
117,33.091,0.67362
98,48.727,0.68223
65,43.636,0.65463
114,40.727,0.66031
80,56,0.66491
70,36.727,0.67285
111,53.455,0.67669
60,39.273,0.6737
108,39.273,0.66692
85,39.273,0.66304
94,52,0.6582
55,46.545,0.6752
90,49.455,0.66264
105,40.727,0.65444
75,43.636,0.67152
102,36,0.67182
117,33.091,0.67362
98,48.727,0.68223
65,44,0.65607
114,41.091,0.66052
80,56.364,0.66683
70,36.364,0.67301
60,39.273,0.6737
111,52.364,0.67835
108,41.091,0.66741
85,39.273,0.66304
94,52,0.6582
55,46.909,0.67529
90,49.455,0.66264
105,41.091,0.65519
75,43.636,0.67152
117,33.455,0.67363
102,37.818,0.67183
98,47.636,0.68227
65,43.636,0.6583
114,41.091,0.66052
80,56,0.66732
70,35.273,0.67329
60,41.091,0.6741
111,52,0.67849
108,40.727,0.6688
85,39.273,0.66304
94,52,0.6582
90,49.091,0.66273
55,46.909,0.67529
75,42.545,0.67532
105,41.091,0.65519
117,33.818,0.6756
102,37.818,0.67183
98,47.636,0.68227
65,44,0.65868
114,41.091,0.66052
80,55.636,0.66783
70,35.273,0.67329
60,41.091,0.6741
111,52,0.67849
108,40.364,0.66989
85,38.909,0.66348
94,52,0.6582
90,50.182,0.66294
75,42.182,0.6755
117,34.182,0.67563
55,47.273,0.67631
105,40.727,0.65725
102,38.909,0.67254
98,48,0.68232
65,44.364,0.65901
114,41.091,0.66052
80,56,0.66844
70,35.273,0.67329
60,42.182,0.67425
108,40.364,0.66989
111,52,0.67849
85,38.545,0.66372
94,52,0.6582
75,42.182,0.6755
90,49.091,0.66327
117,33.818,0.67595
105,42.545,0.6579
55,47.273,0.67631
102,39.273,0.67561
98,48,0.68232
65,43.273,0.65956
114,41.091,0.66052
80,55.636,0.6696
70,36.364,0.67339
60,42.182,0.67425
108,40.364,0.66989
111,52,0.67849
85,40.364,0.66393
94,52,0.6582
75,42.182,0.6755
117,34.182,0.67866
90,47.273,0.66346
105,44.364,0.66029
55,47.273,0.67631
98,47.636,0.68242
102,40.364,0.67682
65,43.636,0.66179
114,41.091,0.66052
80,55.636,0.6696
70,36,0.67356
60,40.364,0.67425
108,40.364,0.66989
85,39.273,0.66482
111,52,0.67849
75,43.273,0.67673
117,34.182,0.67866
94,51.636,0.6586
90,47.273,0.66346
105,44.727,0.66124
55,47.273,0.67631
98,47.636,0.68242
102,40.364,0.67682
65,44.727,0.6629
114,41.091,0.66052
80,55.636,0.6696
70,35.636,0.6737
60,40.727,0.67478
85,40.364,0.66486
108,40.364,0.66989
111,50.909,0.67863
75,42.909,0.6773
117,34.182,0.67866
94,53.455,0.65874
90,47.273,0.66346
98,48,0.68242
105,45.091,0.66209
55,47.273,0.67631
102,40.727,0.67903
65,45.818,0.66589
114,41.091,0.66052
80,56,0.66962
70,36.727,0.67414
85,39.273,0.66812
60,40.364,0.67508
108,40.364,0.66989
111,50.909,0.67863
75,43.273,0.67745
117,34.182,0.67866
94,51.636,0.65876
90,47.636,0.66374
98,48,0.68242
105,46.182,0.66242
55,48.364,0.67643
102,41.091,0.67959
65,46.909,0.66769
114,41.091,0.66052
80,55.636,0.67054
70,36.727,0.67414
85,38.182,0.6751
60,42.182,0.67602
108,39.273,0.66994
111,50.909,0.67863
75,42.909,0.67747
117,34.545,0.67883
94,52,0.65885
90,48,0.66416
98,48,0.68242
105,47.273,0.6625
55,50.182,0.67644
102,41.091,0.67959
65,47.273,0.6683
80,55.273,0.67081
114,41.455,0.66455
70,37.091,0.67439
85,38.545,0.67516
60,43.273,0.67674
108,39.273,0.66994
75,42.545,0.67762
117,35.636,0.67898
111,50.909,0.67863
94,51.636,0.65918
90,47.636,0.66424
98,47.636,0.68246
105,48.364,0.66313
55,50.182,0.67644
102,42.182,0.67991
65,47.636,0.67013
80,54.909,0.67085
114,41.091,0.66474
70,38.182,0.67474
85,38.909,0.67608
60,42.182,0.67674
108,39.636,0.67063
117,35.636,0.67898
75,42.182,0.678
111,50.909,0.67863
94,51.273,0.66002
98,48,0.68246
90,48,0.66428
105,49.455,0.67129
102,42.545,0.68013
55,49.818,0.67664
65,49.455,0.67328
80,54.909,0.67085
114,41.455,0.66522
85,38.909,0.67608
70,37.818,0.67496
60,42.545,0.67695
117,36.727,0.6791
108,40.727,0.67094
75,42.182,0.678
111,50.545,0.67872
98,48,0.68246
94,51.273,0.66002
90,48,0.66428
105,48.364,0.67146
102,42.545,0.68013
55,49.818,0.67664
65,49.091,0.67371
80,54.545,0.67144
114,41.091,0.66595
85,38.545,0.67686
70,37.818,0.67496
117,36.364,0.67917
60,42.909,0.67724
75,42.182,0.678
108,39.636,0.67218
98,49.091,0.68248
111,50.545,0.67872
94,51.273,0.66002
90,47.636,0.6645
105,48.727,0.67201
102,42.909,0.68014
55,49.455,0.67682
65,49.455,0.67544
80,54.909,0.67155
85,38.545,0.67686
114,41.091,0.66595
70,37.455,0.67496
117,36.364,0.67917
75,41.818,0.67858
60,41.818,0.67734
108,39.636,0.67218
98,49.091,0.68248
111,50.545,0.67872
94,51.273,0.66002
90,47.636,0.6645
105,49.091,0.67218
102,43.273,0.68065
55,49.455,0.67682
65,49.818,0.67544
85,38.182,0.67841
80,53.818,0.67207
114,41.455,0.66599
70,38.545,0.67552
117,36.364,0.67917
75,42.182,0.67881
60,42.909,0.67767
108,39.273,0.67261
98,49.091,0.68248
111,50.545,0.67872
94,52.364,0.66054
90,48,0.66472
105,48.727,0.67233
102,44.364,0.68065
55,49.455,0.67682
65,48.727,0.67567
85,39.273,0.67846
80,53.818,0.67207
114,41.091,0.66633
70,38.545,0.67552
117,37.455,0.67923
75,42.182,0.67881
60,43.273,0.67826
108,39.273,0.67261
98,49.091,0.68248
111,50.182,0.67874
94,51.273,0.6606
90,48.364,0.66472
105,48.727,0.67233
102,45.455,0.68084
55,49.091,0.67684
65,48.364,0.67658
85,39.273,0.67846
80,54.909,0.67235
114,41.091,0.66633
117,37.455,0.67923
70,38.545,0.67552
75,42.182,0.67881
60,42.909,0.68031
98,48.727,0.68302
108,39.273,0.67261
94,50.182,0.66091
90,48.364,0.66472
111,50.182,0.67874
105,46.909,0.67277
102,45.091,0.68094
55,49.091,0.67684
85,39.273,0.67846
65,48.364,0.67658
80,55.273,0.67318
114,41.091,0.66633
117,37.455,0.67923
75,43.273,0.67901
70,39.636,0.67552
98,49.818,0.6832
60,42.909,0.68031
108,39.273,0.67261
90,48,0.66472
94,50.182,0.66091
111,50.545,0.67932
105,48,0.67312
102,45.455,0.68116
55,49.091,0.67684
85,39.273,0.67846
65,50.182,0.67713
80,54.182,0.67338
117,37.455,0.67923
114,42.182,0.66641
75,43.273,0.67901
70,39.636,0.67552
98,50.182,0.68325
60,43.273,0.68045
108,39.273,0.67261
90,48,0.66472
94,50.545,0.66145
111,48.727,0.67935
105,48,0.67312
102,45.455,0.68116
55,48.727,0.6774
85,40.364,0.67847
65,49.818,0.67718
117,37.455,0.67923
80,53.091,0.67362
114,42.545,0.66708
75,43.273,0.67901
70,40.727,0.67561
98,50.182,0.68325
60,42.182,0.68056
108,39.273,0.67261
90,47.636,0.66499
94,50.909,0.66218
111,47.636,0.67941
105,47.636,0.67321
102,45.455,0.68116
85,40.364,0.67847
55,49.091,0.6776
65,49.455,0.67718
117,37.455,0.67923
80,52,0.67371
75,43.273,0.67901
114,42.182,0.6671
70,41.818,0.67562
98,50.182,0.68325
60,43.273,0.68057
108,39.273,0.67261
90,48,0.66503
94,51.273,0.66225
111,47.636,0.67941
105,46.545,0.67337
102,44.364,0.68149
85,40.364,0.67847
55,49.455,0.67764
117,37.455,0.67923
65,48.364,0.67721
75,41.455,0.67913
80,52.364,0.67433
114,42.182,0.6671
98,50.182,0.68325
70,41.818,0.67562
60,43.273,0.68057
108,39.636,0.67274
90,49.091,0.66513
94,50.909,0.66272
111,47.636,0.67941
105,45.455,0.67353
85,40.364,0.67847
102,45.455,0.68199
117,37.091,0.67924
65,48.727,0.67744
55,49.455,0.67764
75,43.273,0.67956
80,53.455,0.67436
114,44,0.66762
98,48.364,0.68329
70,40.727,0.67564
60,43.273,0.68057
108,39.636,0.67274
90,49.091,0.66513
94,50.909,0.66272
111,48,0.68017
105,46.545,0.67364
85,40.364,0.67847
102,45.818,0.68218
117,37.091,0.67924
75,43.273,0.67956
65,48.364,0.67747
55,47.636,0.67772
80,53.455,0.67436
114,44,0.66762
98,47.273,0.68383
70,41.091,0.6759
60,43.273,0.68057
108,40.727,0.67274
90,49.091,0.66513
94,50.545,0.66284
111,48,0.68017
85,40.364,0.67847
105,46.545,0.67364
102,44.727,0.68233
117,36.727,0.67938
75,43.636,0.67977
65,47.273,0.67757
55,47.273,0.67792
80,53.455,0.67436
98,47.273,0.68383
114,44,0.66762
70,41.091,0.6759
60,43.273,0.68057
108,41.091,0.67285
90,49.091,0.66513
94,50.545,0.66284
111,48,0.68017
85,39.273,0.67907
105,46.545,0.67364
117,37.091,0.6794
102,45.091,0.68246
75,44,0.68013
65,48.364,0.67779
98,47.273,0.68383
80,55.273,0.6747
55,47.273,0.67792
114,44,0.66762
70,41.091,0.6759
60,42.909,0.68059
108,41.091,0.67285
90,50.182,0.66514
94,50.182,0.66309
111,48,0.68017
85,39.273,0.67907
117,37.091,0.6794
105,46.545,0.67364
75,45.091,0.6804
102,44.727,0.6827
98,47.636,0.68413
65,48.364,0.67779
80,55.273,0.6747
114,44,0.66762
55,48.364,0.67824
70,40.727,0.67599
60,42.909,0.68059
108,41.455,0.67295
90,50.545,0.66516
94,50.545,0.66314
111,48.364,0.68037
85,41.091,0.67989
117,37.091,0.6794
75,46.909,0.6804
105,46.909,0.67409
102,44.727,0.6827
98,47.636,0.68413
65,48.364,0.67779
80,54.909,0.67472
114,45.091,0.66769
55,48.364,0.67824
70,40.727,0.67599
60,42.545,0.6806
108,41.818,0.67296
90,51.636,0.66536
94,49.455,0.66445
85,41.091,0.67989
111,48.727,0.68041
117,37.091,0.6794
75,46.909,0.6804
105,46.545,0.67544
98,47.636,0.68413
102,45.091,0.6828
65,48.364,0.67779
80,54.909,0.67472
114,45.455,0.66775
55,48.364,0.67824
70,40.727,0.67599
60,42.545,0.6806
108,41.818,0.67296
90,49.818,0.6654
94,50.545,0.6651
85,40.727,0.67992
111,48.727,0.68041
117,37.091,0.6794
75,46.909,0.6804
98,48,0.68424
105,47.636,0.67548
102,46.182,0.68288
65,48.364,0.67779
80,54.545,0.67492
114,45.455,0.66775
55,48.364,0.67824
70,40.727,0.67599
60,42.909,0.68061
108,42.182,0.67299
90,49.818,0.6654
94,49.455,0.66525
85,40.364,0.6801
117,37.091,0.6794
111,48.727,0.68041
75,47.273,0.6806
98,47.636,0.68427
105,47.273,0.67564
102,46.545,0.68306
65,49.455,0.67789
80,52.727,0.67496
114,45.818,0.66796
70,40.364,0.67671
55,49.455,0.67933
60,43.273,0.68098
108,43.273,0.67421
90,50.182,0.6655
94,49.091,0.66558
85,40.364,0.6801
117,37.091,0.6794
75,47.273,0.6806
111,48.727,0.68041
98,48,0.68443
105,48.364,0.67571
102,46.545,0.68306
65,49.455,0.67789
80,50.909,0.67523
114,45.818,0.66796
70,40.364,0.67671
55,49.455,0.67933
60,43.273,0.68098
108,43.273,0.67421
90,50.545,0.66559
94,49.091,0.66558
85,40.364,0.6801
117,37.091,0.6794
75,46.909,0.68069
111,46.909,0.68046
98,46.909,0.68457
105,48.364,0.67571
102,46.545,0.68306
65,50.545,0.67811
80,51.273,0.67529
114,44.727,0.66808
70,40.364,0.67671
55,49.818,0.67945
60,43.636,0.68099
108,43.273,0.67421
90,50.182,0.66593
94,48.727,0.66572
85,40,0.68032
117,37.091,0.6794
75,46.909,0.68069
98,46.909,0.68457
111,46.909,0.68046
105,48,0.67599
65,50.545,0.67811
102,46.909,0.6831
80,51.273,0.67529
114,44.727,0.66808
70,40.727,0.67714
55,49.818,0.67945
60,43.636,0.68099
108,42.909,0.67426
90,49.091,0.6664
94,49.091,0.6673
117,37.091,0.6794
85,40,0.68032
75,45.818,0.68071
98,46.909,0.68457
111,46.909,0.68046
105,46.909,0.67633
65,50.182,0.67818
102,47.273,0.68311
80,51.636,0.67535
114,44.727,0.66808
70,41.818,0.67716
55,49.818,0.67945
108,42.909,0.67426
60,43.636,0.68099
90,48.727,0.66641
94,49.455,0.66743
117,37.455,0.67943
85,38.909,0.68043
75,45.455,0.68085
98,46.909,0.68457
111,47.273,0.68046
65,50.182,0.67818
105,46.909,0.67633
102,47.273,0.68311
80,52,0.67536
114,44.727,0.66808
70,41.455,0.67762
108,44,0.67511
60,43.273,0.68105
55,50.182,0.67945
90,47.636,0.6667
94,48.364,0.66766
117,37.091,0.67946
85,38.909,0.68043
75,45.455,0.68085
98,45.818,0.68464
111,47.273,0.68046
65,49.818,0.67833
105,46.545,0.67666
102,46.909,0.68329
80,52,0.67536
114,44.364,0.66817
70,41.455,0.67762
108,44.364,0.67568
60,42.909,0.68131
55,50.545,0.67955
90,47.273,0.66672
94,48.727,0.66782
117,37.091,0.67946
85,38.909,0.68043
75,44.364,0.68087
98,46.909,0.68467
111,47.273,0.68046
65,48.727,0.67847
105,46.545,0.67666
102,46.909,0.68329
80,52,0.67536
114,44.364,0.66817
70,41.818,0.67802
108,44.364,0.67568
60,42.545,0.68135
55,50.182,0.67971
90,47.636,0.66672
117,37.091,0.67946
94,48.364,0.66851
85,40,0.68074
98,46.909,0.68467
75,44,0.68089
111,47.636,0.68062
65,49.818,0.67849
105,46.545,0.67666
80,52,0.67536
102,46.909,0.68329
114,44.364,0.66817
70,42.909,0.67821
108,44.364,0.67568
60,42.545,0.68135
55,50.182,0.67971
117,37.091,0.67946
90,47.636,0.66672
94,49.455,0.66856
85,41.818,0.68075
98,46.909,0.68467
75,44,0.68089
111,49.455,0.68072
65,49.818,0.67849
105,46.545,0.67666
80,52.364,0.67537
102,45.818,0.68366
114,44.364,0.66817
70,41.818,0.67883
108,44.364,0.67568
60,44.364,0.68136
55,50.182,0.67971
117,37.091,0.67946
90,47.636,0.66672
94,49.455,0.66856
85,41.455,0.68084
98,46.909,0.68467
75,44.364,0.68091
111,49.091,0.68085
65,49.818,0.67849
80,52.727,0.67548
105,46.182,0.67667
102,45.455,0.68382
114,44.364,0.66817
108,44,0.67569
70,42.182,0.67884
60,43.273,0.68137
117,37.455,0.67959
55,50.182,0.67971
90,47.273,0.66677
94,49.818,0.66862
98,45.818,0.68479
85,42.545,0.6809
75,45.455,0.68098
111,49.091,0.68085
65,48.727,0.67864
80,52.727,0.67548
105,46.182,0.67667
114,44,0.66818
102,45.091,0.68404
108,44,0.67569
70,42.545,0.67895
60,43.273,0.68137
117,37.455,0.67959
55,49.818,0.67982
90,47.273,0.66677
94,49.455,0.66872
98,45.818,0.68479
85,42.182,0.68092
75,45.455,0.68098
111,49.091,0.68085
65,48.727,0.67864
80,53.818,0.67556
105,46.182,0.67667
114,44.364,0.66822
102,44,0.68437
108,44,0.67569
70,42.545,0.67895
60,43.273,0.68137
117,37.455,0.67959
55,49.818,0.67982
90,47.273,0.66677
98,45.818,0.68479
94,49.091,0.66892
85,42.182,0.68092
75,45.455,0.68098
65,48.364,0.67866
111,49.091,0.68085
80,53.455,0.67575
114,44.364,0.66822
105,46.182,0.67667
102,44,0.68437
108,44,0.67569
70,40.727,0.67897
60,43.273,0.68137
117,37.818,0.67981
98,45.818,0.68479
90,47.273,0.66677
55,49.818,0.67982
94,48.727,0.66904
85,42.182,0.68092
75,45.818,0.68106
65,48,0.67914
111,48.727,0.68086
80,53.455,0.67575
114,44.364,0.66822
105,46.545,0.67694
102,44,0.68437
108,43.636,0.67597
60,43.273,0.68137
70,41.091,0.67897
117,37.818,0.67981
98,45.818,0.68479
90,46.182,0.66679
55,49.818,0.67982
94,48.364,0.6694
75,44,0.68106
85,42.182,0.68092
65,48,0.67914
111,48.727,0.68086
80,53.455,0.67575
114,44.364,0.66822
105,46.909,0.67694
102,44,0.68437
60,43.636,0.68155
108,43.636,0.67597
70,41.091,0.67897
117,38.182,0.6799
98,45.818,0.68479
90,46.182,0.66679
75,42.909,0.68107
94,48.364,0.6694
55,49.818,0.67982
85,42.545,0.68093
65,47.636,0.67914
80,53.091,0.67576
111,49.091,0.68113
114,44.364,0.66822
60,43.636,0.68155
105,48,0.67696
102,44.364,0.68454
108,43.636,0.67597
70,40,0.67918
117,38.182,0.6799
98,45.818,0.68479
75,44,0.68111
90,45.818,0.66685
94,47.273,0.66954
85,43.636,0.68096
55,49.455,0.67983
65,48.727,0.67931
80,53.091,0.67576
111,50.182,0.68117
114,44.727,0.66825
60,44.727,0.68155
105,48,0.67696
102,44.364,0.68454
108,44.727,0.676
117,38.182,0.6799
